Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
United Kingdom,2018,90-94,90,5,169.46099999999998,326.862,496.32300000000004
United Kingdom,2018,95-99,95,5,39.692,106.45,146.142
United Kingdom,2018,100+,100,-1,2.6830000000000003,12.328,15.011
United Kingdom,2019,0-4,0,5,2022.994,1928.0520000000001,3951.046
United Kingdom,2019,5-9,5,5,2105.263,2008.974,4114.237
United Kingdom,2019,10-14,10,5,1985.332,1899.2939999999999,3884.6259999999997
United Kingdom,2019,15-19,15,5,1879.8329999999999,1804.701,3684.534
United Kingdom,2019,20-24,20,5,2096.581,2023.6879999999999,4120.269
United Kingdom,2019,25-29,25,5,2285.353,2224.992,4510.345
United Kingdom,2019,30-34,30,5,2343.986,2339.65,4683.6359999999995
United Kingdom,2019,35-39,35,5,2245.8179999999998,2274.115,4519.933
United Kingdom,2019,40-44,40,5,2129.1,2141.685,4270.785
United Kingdom,2019,45-49,45,5,2154.01,2199.884,4353.894
United Kingdom,2019,50-54,50,5,2300.871,2374.047,4674.918
United Kingdom,2019,55-59,55,5,2196.916,2266.531,4463.447
United Kingdom,2019,60-64,60,5,1868.565,1930.92,3799.485
United Kingdom,2019,65-69,65,5,1658.433,1748.557,3406.99
United Kingdom,2019,70-74,70,5,1595.596,1733.9,3329.4959999999996
United Kingdom,2019,75-79,75,5,1088.7269999999999,1255.234,2343.9610000000002
United Kingdom,2019,80-84,80,5,748.505,950.525,1699.03
United Kingdom,2019,85-89,85,5,431.64,631.795,1063.435
United Kingdom,2019,90-94,90,5,170.828,323.197,494.025
United Kingdom,2019,95-99,95,5,40.247,106.47,146.717
United Kingdom,2019,100+,100,-1,2.8369999999999997,12.515,15.352
United Kingdom,2020,0-4,0,5,2009.3629999999998,1915.1270000000002,3924.49
United Kingdom,2020,5-9,5,5,2108.55,2011.016,4119.566
United Kingdom,2020,10-14,10,5,2022.37,1933.97,3956.34
United Kingdom,2020,15-19,15,5,1880.611,1805.5220000000002,3686.133
United Kingdom,2020,20-24,20,5,2072.674,2001.9660000000001,4074.64
United Kingdom,2020,25-29,25,5,2275.138,2208.929,4484.067
United Kingdom,2020,30-34,30,5,2361.054,2345.774,4706.8279999999995
United Kingdom,2020,35-39,35,5,2279.8360000000002,2308.36,4588.196
United Kingdom,2020,40-44,40,5,2148.2529999999997,2159.877,4308.13
United Kingdom,2020,45-49,45,5,2128.343,2167.778,4296.121
United Kingdom,2020,50-54,50,5,2281.4210000000003,2353.119,4634.54
United Kingdom,2020,55-59,55,5,2232.388,2306.5370000000003,4538.925
United Kingdom,2020,60-64,60,5,1919.839,1985.1770000000001,3905.0159999999996
United Kingdom,2020,65-69,65,5,1647.391,1734.37,3381.761
United Kingdom,2020,70-74,70,5,1624.635,1763.8529999999998,3388.488
United Kingdom,2020,75-79,75,5,1137.438,1304.7089999999998,2442.147
United Kingdom,2020,80-84,80,5,766.956,969.6110000000001,1736.567
United Kingdom,2020,85-89,85,5,438.663,638.8919999999999,1077.555
United Kingdom,2020,90-94,90,5,169.952,320.625,490.577
United Kingdom,2020,95-99,95,5,34.524,95.559,130.083
United Kingdom,2020,100+,100,-1,3.016,12.818,15.834000000000001
United States of America,1950,0-4,0,5,8812.309000000001,8424.578000000001,17236.887
United States of America,1950,5-9,5,5,7044.1630000000005,6740.604,13784.767
United States of America,1950,10-14,10,5,5889.578,5684.493,11574.071000000002
United States of America,1950,15-19,15,5,5667.77,5549.266,11217.036
United States of America,1950,20-24,20,5,6104.795,6144.93,12249.725
United States of America,1950,25-29,25,5,6407.134,6464.906,12872.04
United States of America,1950,30-34,30,5,6044.505,6098.963000000001,12143.468
United States of America,1950,35-39,35,5,5750.956999999999,5811.561,11562.518
United States of America,1950,40-44,40,5,5327.98,5354.257,10682.237
United States of America,1950,45-49,45,5,4728.064,4754.626,9482.69
United States of America,1950,50-54,50,5,4286.749,4349.460999999999,8636.21
United States of America,1950,55-59,55,5,3781.547,3853.1620000000003,7634.709
United States of America,1950,60-64,60,5,3303.803,3381.455,6685.258000000001
United States of America,1950,65-69,65,5,2613.48,2871.965,5485.445
United States of America,1950,70-74,70,5,1673.111,1867.6070000000002,3540.718
United States of America,1950,75-79,75,5,1022.797,1193.194,2215.991
United States of America,1950,80-84,80,5,489.418,566.626,1056.0439999999999
United States of America,1950,85-89,85,5,209.03400000000002,302.498,511.532
United States of America,1950,90-94,90,5,63.02,120.37899999999999,183.399
United States of America,1950,95-99,95,5,11.804,31.581,43.385
United States of America,1950,100+,100,-1,1.2,5.067,6.267
United States of America,1951,0-4,0,5,9073.606,8683.648000000001,17757.254
United States of America,1951,5-9,5,5,7361.955,7037.316,14399.271
United States of America,1951,10-14,10,5,6012.391,5814.597,11826.988000000001
United States of America,1951,15-19,15,5,5567.166,5492.2609999999995,11059.427
United States of America,1951,20-24,20,5,5981.26,6009.029,11990.288999999999
United States of America,1951,25-29,25,5,6384.557,6445.993,12830.55
United States of America,1951,30-34,30,5,6106.529,6163.1669999999995,12269.696000000002
United States of America,1951,35-39,35,5,5790.501,5856.618,11647.118999999999
United States of America,1951,40-44,40,5,5348.875,5396.21,10745.085
United States of America,1951,45-49,45,5,4843.304,4880.188,9723.492
United States of America,1951,50-54,50,5,4309.513,4397.13,8706.643
United States of America,1951,55-59,55,5,3814.8059999999996,3917.805,7732.611
United States of America,1951,60-64,60,5,3318.3379999999997,3421.7990000000004,6740.137
United States of America,1951,65-69,65,5,2639.824,2909.402,5549.226
United States of America,1951,70-74,70,5,1738.839,1963.902,3702.741
United States of America,1951,75-79,75,5,1055.264,1242.892,2298.156
United States of America,1951,80-84,80,5,516.672,606.99,1123.662
United States of America,1951,85-89,85,5,217.33599999999998,300.875,518.211
United States of America,1951,90-94,90,5,70.462,128.295,198.757
United States of America,1951,95-99,95,5,13.267000000000001,33.356,46.623000000000005
United States of America,1951,100+,100,-1,1.276,5.05,6.3260000000000005
United States of America,1952,0-4,0,5,9248.789,8856.9,18105.689
United States of America,1952,5-9,5,5,7722.773,7373.722,15096.495
United States of America,1952,10-14,10,5,6213.933000000001,6000.98,12214.913
United States of America,1952,15-19,15,5,5519.486,5481.5869999999995,11001.073
United States of America,1952,20-24,20,5,5840.944,5874.9980000000005,11715.942
United States of America,1952,25-29,25,5,6349.816999999999,6405.165,12754.982
United States of America,1952,30-34,30,5,6198.754,6256.849,12455.603000000001
United States of America,1952,35-39,35,5,5842.519,5906.139,11748.658000000001
United States of America,1952,40-44,40,5,5392.215,5455.126,10847.341
United States of America,1952,45-49,45,5,4942.032999999999,4989.340999999999,9931.374
United States of America,1952,50-54,50,5,4385.146,4485.268,8870.414
United States of America,1952,55-59,55,5,3848.5759999999996,3981.6490000000003,7830.225
United States of America,1952,60-64,60,5,3353.365,3487.8109999999997,6841.1759999999995
United States of America,1952,65-69,65,5,2670.5959999999995,2940.902,5611.4980000000005
United States of America,1952,70-74,70,5,1807.4370000000001,2075.4629999999997,3882.9
United States of America,1952,75-79,75,5,1085.13,1284.7839999999999,2369.9139999999998
United States of America,1952,80-84,80,5,547.569,661.711,1209.28
United States of America,1952,85-89,85,5,220.375,292.98400000000004,513.359
United States of America,1952,90-94,90,5,75.12,131.86700000000002,206.987
United States of America,1952,95-99,95,5,15.584000000000001,36.224000000000004,51.808
United States of America,1952,100+,100,-1,1.348,5.047,6.395
United States of America,1953,0-4,0,5,9421.183,9025.588,18446.771
United States of America,1953,5-9,5,5,8099.130999999999,7729.424,15828.555
United States of America,1953,10-14,10,5,6478.365,6232.844,12711.208999999999
United States of America,1953,15-19,15,5,5530.383000000001,5509.128000000001,11039.511
United States of America,1953,20-24,20,5,5676.965999999999,5747.758000000001,11424.723999999998
United States of America,1953,25-29,25,5,6296.82,6335.965999999999,12632.786
United States of America,1953,30-34,30,5,6295.443,6355.8769999999995,12651.32
United States of America,1953,35-39,35,5,5895.227,5952.3,11847.527
United States of America,1953,40-44,40,5,5469.548000000001,5540.656999999999,11010.205
United States of America,1953,45-49,45,5,4988.706,5050.288,10038.994
United States of America,1953,50-54,50,5,4521.702,4621.564,9143.266
United States of America,1953,55-59,55,5,3868.4759999999997,4033.151,7901.6269999999995
United States of America,1953,60-64,60,5,3404.257,3568.7070000000003,6972.964
United States of America,1953,65-69,65,5,2712.015,2980.298,5692.313
United States of America,1953,70-74,70,5,1865.892,2183.53,4049.422
United States of America,1953,75-79,75,5,1116.96,1327.4270000000001,2444.387
United States of America,1953,80-84,80,5,578.311,722.576,1300.887
United States of America,1953,85-89,85,5,219.58599999999998,284.555,504.14099999999996
United States of America,1953,90-94,90,5,76.797,131.05100000000002,207.84799999999998
United States of America,1953,95-99,95,5,17.197,37.891999999999996,55.089
United States of America,1953,100+,100,-1,1.413,5.037,6.45
United States of America,1954,0-4,0,5,9620.709,9219.136999999999,18839.846
United States of America,1954,5-9,5,5,8465.005,8080.943,16545.948
United States of America,1954,10-14,10,5,6789.335999999999,6501.3330000000005,13290.669
United States of America,1954,15-19,15,5,5602.349,5573.8240000000005,11176.173
United States of America,1954,20-24,20,5,5510.183000000001,5640.814,11150.997
United States of America,1954,25-29,25,5,6220.2080000000005,6243.3369999999995,12463.545
United States of America,1954,30-34,30,5,6369.575,6431.1230000000005,12800.698
United States of America,1954,35-39,35,5,5954.215,6004.418000000001,11958.633
United States of America,1954,40-44,40,5,5570.724,5642.661999999999,11213.386
United States of America,1954,45-49,45,5,4993.686,5071.7570000000005,10065.443000000001
United States of America,1954,50-54,50,5,4691.201,4783.995,9475.196
United States of America,1954,55-59,55,5,3888.2729999999997,4082.8340000000003,7971.107
United States of America,1954,60-64,60,5,3462.815,3652.658,7115.473000000001
United States of America,1954,65-69,65,5,2766.664,3039.6009999999997,5806.265
United States of America,1954,70-74,70,5,1909.826,2273.3179999999998,4183.144
United States of America,1954,75-79,75,5,1153.8519999999999,1381.68,2535.532
United States of America,1954,80-84,80,5,604.773,778.913,1383.6860000000001
United States of America,1954,85-89,85,5,218.41400000000002,283.575,501.98900000000003
United States of America,1954,90-94,90,5,74.171,125.095,199.266
United States of America,1954,95-99,95,5,16.705,36.211999999999996,52.917
United States of America,1954,100+,100,-1,1.469,5.008,6.477
United States of America,1955,0-4,0,5,9844.404,9434.65,19279.054
United States of America,1955,5-9,5,5,8795.023000000001,8402.276,17197.299
United States of America,1955,10-14,10,5,7133.059,6800.686,13933.745
United States of America,1955,15-19,15,5,5734.871,5680.138000000001,11415.008999999998
United States of America,1955,20-24,20,5,5372.172,5564.184,10936.356000000002
United States of America,1955,25-29,25,5,6111.444,6136.105,12247.548999999999
United States of America,1955,30-34,30,5,6407.476,6465.196999999999,12872.673
United States of America,1955,35-39,35,5,6028.338000000001,6073.5019999999995,12101.84
United States of America,1955,40-44,40,5,5673.244000000001,5740.898,11414.142
United States of America,1955,45-49,45,5,4998.215999999999,5090.264,10088.48
United States of America,1955,50-54,50,5,4843.134,4930.372,9773.506
United States of America,1955,55-59,55,5,3939.5009999999997,4155.577,8095.078
United States of America,1955,60-64,60,5,3517.204,3729.815,7247.019
United States of America,1955,65-69,65,5,2832.784,3119.761,5952.545
United States of America,1955,70-74,70,5,1947.474,2346.763,4294.237
